the_geom,cartodb_id,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cost_estimate,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E6100000000000A04A7F52C000000040B54F4440,1353,0101000020110F000095F9F87E5E6B5FC1B8F385C2ACE85241,40.6227188110352,-73.9889297485352,Brooklyn,NB,New Building,321415278,3132096,NB,710400,false,4800,11/13/2020,10/30/2021 12:00,1726,60 STREET,312,CITYSCAPE BUILDERS LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E0047F52C000000040B54F4440,1354,0101000020110F0000FA7DC204E86A5FC1B8F385C2ACE85241,40.6227188110352,-73.9846725463867,Brooklyn,A1,ALT 1 Enlargement,321527914,3130925,A1,205300,true,5079,6/2/2020,6/12/2021 12:00,1845,58TH STREET,312,RELIANT BUILDERS CORP,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000A0538552C0000000A0B54F4440,1355,0101000020110F000024407ED59E755FC1A559F12DADE85241,40.622730255127,-74.0832290649414,Staten Island,A1,ALT 1 Enlargement,520367647,5014391,A1,1137675,true,6451,4/8/2020,1/29/2021 12:00,194,GORDON STREET,501,"WKR CONSTRUCTION, INC",BUSINESS,3,
0101000020E6100000000000A0307F52C000000000B64F4440,1356,0101000020110F0000DD361655326B5FC1CAC05C99ADE85241,40.6227416992188,-73.9873428344727,Brooklyn,A1,ALT 1 Enlargement,321531062,3131781,A1,891787,true,1400,11/9/2020,4/20/2021 12:00,1770,59 STREET,312,JRS CONSTRUCTION & EXPEDI,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0A87C52C0000000E0B94F4440,1357,0101000020110F0000DB1DFBD9E5665FC182865DEFB1E85241,40.622859954834,-73.9477996826172,Brooklyn,A1,ALT 1 Enlargement,321511440,3208590,A1,646949,true,2394,5/10/2020,5/30/2021 12:00,1155,EAST 28TH ST,314,BROOKLYN CONTRACTOR INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0277F52C000000020BD4F4440,1358,0101000020110F000014CC820B236B5FC1954D5692B5E85241,40.6229591369629,-73.9867935180664,Brooklyn,NB,New Building,321718432,3426812,NB,689532,false,4659,2/28/2020,2/27/2021 12:00,1777,59 STREET,312,PREFERRED HOUSING CORP,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000A0277F52C000000020BD4F4440,1359,0101000020110F000014CC820B236B5FC1954D5692B5E85241,40.6229591369629,-73.9867935180664,Brooklyn,NB,New Building,321770231,3426813,NB,838864,false,5668,2/28/2020,2/27/2021 12:00,1779,59 STREET,312,PREFERRED HOUSING CORP,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000A0277F52C000000020BD4F4440,1360,0101000020110F000014CC820B236B5FC1954D5692B5E85241,40.6229591369629,-73.9867935180664,Brooklyn,NB,New Building,321776431,3426814,NB,838864,false,5668,2/28/2020,2/27/2021 12:00,1781,59 STREET,312,PREFERRED HOUSING CORP,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000A0277F52C000000020BD4F4440,1361,0101000020110F000014CC820B236B5FC1954D5692B5E85241,40.6229591369629,-73.9867935180664,Brooklyn,NB,New Building,321776459,3426811,NB,927072,false,6264,2/28/2020,2/27/2021 12:00,1785,59 STREET,312,PREFERRED HOUSING CORP,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000060067E52C000000020BE4F4440,1362,0101000020110F0000D11588B937695FC1494ECAB0B6E85241,40.622989654541,-73.9691390991211,Brooklyn,NB,New Building,321723881,3171120,NB,501868,false,3391,8/17/2020,8/15/2021 12:00,1148,EAST 7TH STREET,312,MASTER BUILDERS CONSTRUCT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000060067E52C000000020BE4F4440,1363,0101000020110F0000D11588B937695FC1494ECAB0B6E85241,40.622989654541,-73.9691390991211,Brooklyn,NB,New Building,322000026,3412023,NB,26640,false,180,2/20/2020,2/19/2021 12:00,1148 GAR,EAST 7 STREET,312,MASTER BUILDERS CONSTRUCT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,1,1
0101000020E6100000000000E0D88052C0000000C0C14F4440,1364,0101000020110F0000F12EB4F6026E5FC1C5182FBFBAE85241,40.6231002807617,-74.0132369995117,Brooklyn,A1,ALT 1 Enlargement,321574989,3149046,A1,214000,true,117,7/17/2019,1/31/2021 12:00,1049,76 STREET,310,SANTOS M LOPEZ GUINEA,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C0237E52C0000000C0C34F4440,1365,0101000020110F00009520029F69695FC1197217FCBCE85241,40.623161315918,-73.9709320068359,Brooklyn,NB,New Building,301759372,3853124,NB,4695152,false,31724,11/6/2020,10/29/2021 12:00,1036,OCEAN PARKWAY,312,M.N.C. GENERAL CONTR CORP,"ASSEMBLY (CHURCHES, CONCERT HALLS)",2,
0101000020E6100000000000E0907E52C000000000C64F4440,1366,0101000020110F0000628F1DFB226A5FC1A1FF9C80BFE85241,40.6232299804688,-73.9775924682617,Brooklyn,A1,ALT 1 Enlargement,321566578,3130115,A1,663226,true,2170,2/12/2020,12/31/2020 12:00,2026,52 STREET,312,THB CUSTOM BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020837C52C000000040C74F4440,1367,0101000020110F000089460FF1A5665FC10061AEE6C0E85241,40.6232681274414,-73.9455032348633,Brooklyn,NB,New Building,321691781,3208668,NB,856772,false,5789,2/13/2020,2/6/2021 12:00,1148,EAST 31ST,318,RELIANT BUILDERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000020837C52C000000040C74F4440,1368,0101000020110F000089460FF1A5665FC10061AEE6C0E85241,40.6232681274414,-73.9455032348633,Brooklyn,NB,New Building,321773354,3208668,NB,856772,false,5789,2/13/2020,2/6/2021 12:00,1148,EAST 31ST,318,RELIANT BUILDERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000080937E52C000000040C94F4440,1369,0101000020110F000032399370276A5FC1B2189723C3E85241,40.6233291625977,-73.9777526855469,Brooklyn,NB,New Building,321786117,3130113,NB,1700520,false,11490,12/20/2019,12/19/2020 12:00,2020,52 STREET,312,ROYAL HOME IMPROVEMENTS I,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000FE7F52C0000000A0CA4F4440,1370,0101000020110F0000D0A2B62E8F6C5FC1DF2A77ADC4E85241,40.6233711242676,-73.9998779296875,Brooklyn,NB,New Building,320626104,3426552,NB,1546008,false,10446,5/10/2019,12/31/2020 12:00,1415,67TH STREET,311,JAYA CONTRACTING INC,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E6100000000000A02E8152C000000060D64F4440,1371,0101000020110F0000D584629E946E5FC187A151D3D1E85241,40.6237297058105,-74.0184707641602,Brooklyn,NB,New Building,302575194,3150481,NB,8725044,false,58953,12/2/2020,4/1/2021 12:00,922,78 STREET,310,"THE MORGANTI GROUP, INC",EDUCATIONAL,4,
0101000020E6100000000000A0357E52C000000000D74F4440,1372,0101000020110F00007306CEFB87695FC154A85A86D2E85241,40.6237487792969,-73.9720230102539,Brooklyn,A1,ALT 1 Enlargement,321755043,3253278,A1,245860,true,2929,11/20/2020,1/19/2021 12:00,422,AVENUE J,312,DAILY MAINTENANCE LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020578552C0000000C0D74F4440,1373,0101000020110F0000E47770C7A4755FC17F4E325DD3E85241,40.6237716674805,-74.0834426879883,Staten Island,NB,New Building,520279779,5166594,NB,293040,false,1980,6/4/2020,3/6/2021 12:00,129,TARGEE STREET,501,SLATER ASSOCIATES INC,MERCANTILE,3,2
0101000020E6100000000000C0847F52C000000060D94F4440,1374,0101000020110F00009760263AC16B5FC12047B02ED5E85241,40.6238212585449,-73.9924774169922,Brooklyn,A1,ALT 1 Enlargement,320515313,3132384,A1,20361097,true,108479,4/29/2020,5/28/2021 12:00,6101,16TH AVENUE,311,HI-TOWER CONTRACTORS INC,EDUCATIONAL,5,
0101000020E610000000000040578552C000000000DA4F4440,1375,0101000020110F00009967CBFDA4755FC1005EB9E1D5E85241,40.6238403320312,-74.0834503173828,Staten Island,NB,New Building,520279788,5166595,NB,293040,false,1980,6/4/2020,3/6/2021 12:00,127,TARGEE STREET,501,SLATER ASSOCIATES INC,MERCANTILE,3,2
0101000020E6100000000000C0F37C52C0000000A0DE4F4440,1376,0101000020110F000016ED1C3F65675FC1ADA2960EDBE85241,40.6239814758301,-73.9523773193359,Brooklyn,A1,ALT 1 Enlargement,321754669,3207551,A1,1634400,true,3206,12/20/2019,12/19/2020 12:00,2317,AVENUE K,314,ROYAL HOME IMPROVEMENTS I,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000207E8252C000000080DF4F4440,1377,0101000020110F000017AECB7FCE705FC1411E3D09DCE85241,40.6240081787109,-74.038948059082,Brooklyn,A1,ALT 1 Enlargement,322004246,3153597,A1,924000,true,1,7/1/2020,4/16/2021 12:00,43,88 STREET,310,BUILT BY DESIGN GROUP INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000C0297F52C000000060E94F4440,1378,0101000020110F000012B78CA7266B5FC1CA7C0316E7E85241,40.6243095397949,-73.9869232177734,Brooklyn,A1,ALT 1 Enlargement,321797258,3131193,A1,706000,true,1744,11/10/2020,10/30/2021 12:00,1738,57 STREET,312,CITYSCAPE BUILDERS LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000077C52C0000000C0EA4F4440,1379,0101000020110F0000177B531AD3655FC1DF09E59FE8E85241,40.6243515014648,-73.9379272460938,Brooklyn,NB,New Building,320945386,3819117,NB,710844,false,4803,9/8/2020,5/15/2021 12:00,16,HUBBARD PLACE,318,CUSTOMBUILT HOMES INC,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000040F67C52C000000060EB4F4440,1380,0101000020110F000032A7377E69675FC1E87DEE52E9E85241,40.6243705749512,-73.9525299072266,Brooklyn,A1,ALT 1 Enlargement,321065431,3207573,A1,871000,true,2497,12/15/2020,10/29/2021 12:00,1074,E 24TH STREET,314,M.N.C. GENERAL CONTR CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000403B8752C000000000EC4F4440,1381,0101000020110F0000D9F2341DDB785FC147F5F705EAE85241,40.6243896484375,-74.1129913330078,Staten Island,A1,ALT 1 Enlargement,520394305,5008349,A1,210000,true,998,6/25/2020,6/25/2021 12:00,22,COUGHLAN AVE,501,ZAIM CONTRACTOR CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000202D7F52C0000000A0ED4F4440,1382,0101000020110F00001DFF23632C6B5FC12B0877D7EBE85241,40.624439239502,-73.9871292114258,Brooklyn,NB,New Building,321751519,3131190,NB,843600,false,5700,7/7/2020,5/24/2021 12:00,1728,57 STREET,312,THB CUSTOM BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020587E52C0000000E0F14F4440,1383,0101000020110F00002375D895C2695FC1782EEB98F0E85241,40.624568939209,-73.9741287231445,Brooklyn,A1,ALT 1 Enlargement,322072038,3170676,A1,569949,true,1147,11/14/2020,11/15/2021 12:00,1088,EAST 3 STREET,312,WP CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040377B52C000000040F34F4440,1384,0101000020110F0000BD44F33772645FC1CD1FCD22F2E85241,40.6246109008789,-73.9252471923828,Brooklyn,A1,ALT 1 Enlargement,320911279,3217836,A1,685000,true,1700,7/6/2020,5/1/2021 12:00,1433,EAST 52ND STREET,318,SHENG YEE CONSTR. INC,RESIDENTIAL: APARTMENT HOUSES,3,5
0101000020E6100000000000204B7F52C0000000E0F34F4440,1385,0101000020110F000068B864585F6B5FC168C1D6D5F2E85241,40.6246299743652,-73.9889602661133,Brooklyn,NB,New Building,321069204,3131395,NB,766492,false,5179,7/22/2019,1/31/2021 12:00,1680,58 STREET,312,FREEFORM BUILT LTD,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000C0197F52C000000040F44F4440,1386,0101000020110F0000C7DC147A0B6B5FC1C4F04241F3E85241,40.624641418457,-73.9859466552734,Brooklyn,A1,ALT 1 Enlargement,321295736,3130842,A1,720552,true,2515,7/9/2020,6/1/2021 12:00,1756,56 ST,312,THB CUSTOM BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E0FE8652C000000080F44F4440,1387,0101000020110F000025B1A28F74785FC15C66E088F3E85241,40.6246490478516,-74.1093063354492,Staten Island,A1,ALT 1 Enlargement,540177020,5007914,A1,884490,true,1200,9/22/2020,6/12/2021 12:00,678,OAKLAND AVENUE,501,STOUT HOMES INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000E0FE8152C000000020F54F4440,1388,0101000020110F0000027A2E5AF66F5FC1A70EEA3BF4E85241,40.6246681213379,-74.0311813354492,Brooklyn,NB,New Building,321192552,3152727,NB,30636,false,207,3/10/2020,1/29/2021 12:00,265,85 ST,310,TITAN CONTRACTING CORP,STORAGE: LOW HAZARD,1,0
0101000020E610000000000000FD7F52C000000080F54F4440,1389,0101000020110F00002B25DF7B8D6C5FC10D4256A7F4E85241,40.6246795654297,-73.9998168945312,Brooklyn,NB,New Building,321249911,3142294,NB,1228548,false,8301,6/24/2020,4/16/2021 12:00,1374,65TH STREET,310,L2 CONSTRUCTION INC,MERCANTILE,3,
0101000020E6100000000000E08A7F52C000000080F54F4440,1390,0101000020110F000027428EA1CB6B5FC10D4256A7F4E85241,40.6246795654297,-73.9928512573242,Brooklyn,NB,New Building,321063530,3427071,NB,3303952,false,22324,7/7/2020,4/26/2021 12:00,1575,61 STREET,312,PROMPT BUILDERS NY INC,RESIDENTIAL: APARTMENT HOUSES,6,11
0101000020E610000000000000BE7C52C000000020F64F4440,1391,0101000020110F0000C64B5EF209675FC1B4EF5F5AF5E85241,40.624698638916,-73.9490966796875,Brooklyn,A1,ALT 1 Enlargement,321448545,3207717,A1,589050,true,0,7/16/2020,6/1/2021 12:00,1073,EAST 27 ST,314,THB CUSTOM BUILDERS INC,ASSEMBLY: OTHER,3,1
0101000020E6100000000000607D8252C0000000C0F74F4440,1392,0101000020110F0000DB0FAA39CD705FC1BA8FDF2BF7E85241,40.6247482299805,-74.0389022827148,Brooklyn,A1,ALT 1 Enlargement,321518238,3153376,A1,269100,true,138,10/9/2019,12/31/2020 12:00,39,87 STREET,310,FOREVER IMMANUEL CONSTRUC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040477F52C000000020F84F4440,1393,0101000020110F00008AB161C3586B5FC18ECB4B97F7E85241,40.6247596740723,-73.9887237548828,Brooklyn,NB,New Building,321072691,3426849,NB,615680,false,4160,7/23/2019,1/31/2021 12:00,1682,58 STREET,312,FREEFORM BUILT LTD,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040937E52C000000020F84F4440,1394,0101000020110F0000CA59DD03276A5FC18ECB4B97F7E85241,40.6247596740723,-73.9777374267578,Brooklyn,A1,ALT 1 Enlargement,320595101,3129528,A1,1598400,true,7498,1/7/2020,12/31/2020 12:00,1975,51 STREET,312,CENTRO PAZ CONSTRUCTION C,EDUCATIONAL,5,
0101000020E6100000000000408D7F52C000000080F84F4440,1395,0101000020110F00008D0C4EAACF6B5FC19B08B802F8E85241,40.6247711181641,-73.9929962158203,Brooklyn,NB,New Building,321063549,3427072,NB,3250968,false,21966,7/7/2020,4/26/2021 12:00,1571,61 STREET,312,PROMPT BUILDERS NY INC,RESIDENTIAL: APARTMENT HOUSES,6,11
0101000020E6100000000000C0A88852C000000020FA4F4440,1396,0101000020110F000064D5DEF3477B5FC1B7C937D4F9E85241,40.6248207092285,-74.1352996826172,Staten Island,NB,New Building,520372793,5011201,NB,599548,false,4051,6/30/2020,7/2/2021 12:00,16,BURNSIDE AVE,501,CHESTER BUILDERS CORP,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000040238552C000000020FA4F4440,1397,0101000020110F000028E205AA4C755FC1B7C937D4F9E85241,40.6248207092285,-74.0802764892578,Staten Island,NB,New Building,520279868,5803175,NB,1243792,false,8404,4/17/2020,1/21/2021 12:00,221,CANAL STREET,501,NON LIMITE INC,MERCANTILE,1,0
0101000020E610000000000020F18952C000000060FB4F4440,1398,0101000020110F00006F9F08BB757D5FC1FB594B3AFBE85241,40.6248588562012,-74.1553421020508,Staten Island,NB,New Building,520333700,5170780,NB,244200,false,1650,9/24/2019,1/31/2021 12:00,462,VAN NAME AVENUE,501,FOUR BRIDGES CONSTRUCTION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000808F7F52C000000060FB4F4440,1399,0101000020110F000040E7B27CD36B5FC1FB594B3AFBE85241,40.6248588562012,-73.9931335449219,Brooklyn,NB,New Building,321063576,3427073,NB,3250968,false,21966,7/7/2020,4/26/2021 12:00,1567,61 STREET,312,PROMPT BUILDERS NY INC,RESIDENTIAL: APARTMENT HOUSES,6,11
0101000020E6100000000000E0F08952C0000000C0FB4F4440,1400,0101000020110F000007C0524E757D5FC17BA1B7A5FBE85241,40.624870300293,-74.1553268432617,Staten Island,NB,New Building,520333719,5033622,NB,263736,false,1782,9/24/2019,1/31/2021 12:00,460,VAN NAME AVENUE,501,FOUR BRIDGES CONSTRUCTION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000020697E52C0000000C0FB4F4440,1401,0101000020110F000012CD2776DF695FC17BA1B7A5FBE85241,40.624870300293,-73.9751663208008,Brooklyn,A1,ALT 1 Enlargement,321144999,3170619,A1,713984,true,1585,7/16/2020,4/9/2021 12:00,1052,EAST 2ND STREET,312,BARRY HALPERN CHANY CONST,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E0578852C0000000C0FD4F4440,1402,0101000020110F000001040B94BE7A5FC1D6DDA3E2FDE85241,40.6249313354492,-74.1303634643555,Staten Island,A1,ALT 1 Enlargement,520385903,5009742,A1,105000,true,645,7/31/2020,1/3/2021 12:00,219,EGBERT AVENUE,501,JADE CONSTRUCTION & CONTR,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E0917F52C000000000FE4F4440,1403,0101000020110F0000A7B17285D76B5FC1CA67412AFEE85241,40.6249389648438,-73.993278503418,Brooklyn,NB,New Building,321063567,3427074,NB,3250968,false,21966,7/7/2020,4/26/2021 12:00,1563,61 STREET,312,PROMPT BUILDERS NY INC,RESIDENTIAL: APARTMENT HOUSES,6,11
0101000020E6100000000000C0F08952C000000060FE4F4440,1404,0101000020110F000051D0F717757D5FC1B9B7AD95FEE85241,40.6249504089355,-74.1553192138672,Staten Island,NB,New Building,520333728,5033621,NB,263736,false,1782,9/24/2019,1/31/2021 12:00,458,VAN NAME AVENUE,501,FOUR BRIDGES CONSTRUCTION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000080697E52C000000060FE4F4440,1405,0101000020110F0000309C3819E0695FC1B9B7AD95FEE85241,40.6249504089355,-73.9751892089844,Brooklyn,A1,ALT 1 Enlargement,322004237,3170618,A1,408888,true,2015,6/26/2020,6/26/2021 12:00,1048,EAST 2 STREET,312,TFJ CONTRACTING LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0F08952C000000060FF4F4440,1406,0101000020110F000051D0F717757D5FC11DE823B4FFE85241,40.6249809265137,-74.1553192138672,Staten Island,NB,New Building,520333737,5170782,NB,244200,false,1650,9/24/2019,1/31/2021 12:00,456,VAN NAME AVENUE,501,FOUR BRIDGES CONSTRUCTION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040947F52C00000000001504440,1407,0101000020110F00000F7C328EDB6B5FC11409A48501E95241,40.6250305175781,-73.9934234619141,Brooklyn,NB,New Building,321063521,3427075,NB,3250968,false,21966,7/7/2020,4/26/2021 12:00,1559,61 STREET,312,PROMPT BUILDERS NY INC,RESIDENTIAL: APARTMENT HOUSES,6,11
0101000020E6100000000000000C7F52C0000000A001504440,1408,0101000020110F000030DD011FF46A5FC166F4AD3802E95241,40.6250495910645,-73.985107421875,Brooklyn,A1,ALT 1 Enlargement,321595779,3130734,A1,1262904,true,5259,12/15/2020,1/2/2021 12:00,1764,55 STREET,312,NEW YORK CERTIFIED INTER,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000A0B87D52C00000000002504440,1409,0101000020110F000012AD95A8B3685FC1FE4F1AA402E95241,40.6250610351562,-73.9643936157227,Brooklyn,A1,ALT 1 Enlargement,320910485,3179480,A1,1355000,true,406,7/1/2019,12/31/2020 12:00,1123,AVENUE J,314,SCHIMENTI CONSTRUCTION CO,BUSINESS,2,
0101000020E6100000000000A0CC7E52C0000000A002504440,1410,0101000020110F00008F22E978886A5FC1AF40245703E95241,40.6250801086426,-73.9812393188477,Brooklyn,A1,ALT 1 Enlargement,321176491,3129990,A1,708000,true,0,7/9/2020,6/1/2021 12:00,1875,53 STREET,312,THB CUSTOM BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000A0967F52C0000000A003504440,1411,0101000020110F00007646F296DF6B5FC189959A7504E95241,40.6251106262207,-73.9935684204102,Brooklyn,NB,New Building,321063558,3427076,NB,3280420,false,22165,7/7/2020,4/26/2021 12:00,1555,61 STREET,312,PROMPT BUILDERS NY INC,RESIDENTIAL: APARTMENT HOUSES,6,11
0101000020E6100000000000005A7E52C0000000A004504440,1412,0101000020110F0000B8802CC5C5695FC1F8F2109405E95241,40.6251411437988,-73.9742431640625,Brooklyn,A1,ALT 1 Enlargement,321785261,3170669,A1,1070000,true,2122,9/21/2020,8/13/2021 12:00,1064,E 3RD ST,312,BH GENERAL CONTRACTING IN,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000060597F52C0000000E004504440,1413,0101000020110F0000D376E38C776B5FC1AD8BAEDB05E95241,40.6251487731934,-73.9898300170898,Brooklyn,A1,ALT 1 Enlargement,321566523,3131383,A1,748000,true,1371,3/23/2020,2/1/2021 12:00,1642,58 STREET,312,WJP BUILDERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000E0CE7E52C0000000A005504440,1414,0101000020110F000040FD4D4B8C6A5FC1FA5887B206E95241,40.625171661377,-73.9813766479492,Brooklyn,A1,ALT 1 Enlargement,321955318,3129992,A1,375000,true,1203,10/19/2020,8/21/2021 12:00,1869,53 STREET,312,JARA CONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000C0B97C52C00000008008504440,1415,0101000020110F0000CA754ABA02675FC10EEE1BEA09E95241,40.6252593994141,-73.9488372802734,Brooklyn,A1,ALT 1 Enlargement,321770543,3340086,A1,630001,true,3915,7/23/2020,6/4/2021 12:00,1054,EAST 28 STREET,314,OB HOME IMPROVEMENTS INC,ASSEMBLY: OTHER,3,1
0101000020E6100000000000805A7E52C0000000200A504440,1416,0101000020110F00008B3F989EC6695FC1348E9CBB0BE95241,40.6253089904785,-73.9742736816406,Brooklyn,A1,ALT 1 Enlargement,320599063,3170667,A1,687975,true,3424,7/6/2020,5/24/2021 12:00,1058,E 3 STREET,312,THB CUSTOM BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A0797C52C0000000E00A504440,1417,0101000020110F0000ED1C10CE95665FC1507D75920CE95241,40.6253318786621,-73.9449234008789,Brooklyn,A1,ALT 1 Enlargement,321678350,3207978,A1,346576,true,22,2/6/2020,12/31/2020 12:00,1066,EAST 32 STREET,318,RELIANT BUILDERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000402D8752C0000000800B504440,1418,0101000020110F0000D7136C55C3785FC1909D7F450DE95241,40.6253509521484,-74.1121368408203,Staten Island,NB,New Building,520288885,5169460,NB,492988,false,3331,10/16/2020,6/9/2021 12:00,35,HOWE STREET,501,WALLACE AVENUE CONSTR LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040A27D52C0000000C00B504440,1419,0101000020110F0000CD1100A78D685FC105451D8D0DE95241,40.625358581543,-73.9630279541016,Brooklyn,A1,ALT 1 Enlargement,321743752,3179572,A1,850000,true,5362,10/30/2020,12/8/2021 12:00,1309,AVENUE J,314,BHY CONTRACTOR INC,BUSINESS,2,
0101000020E610000000000020567E52C0000000C00C504440,1420,0101000020110F0000DA792930BF695FC126E893AB0EE95241,40.6253890991211,-73.974006652832,Brooklyn,NB,New Building,320912107,3425907,NB,43808,false,296,11/5/2020,11/5/2021 12:00,1050 GAR,EAST 3 STREET,312,KAIETEUR CONSTRUCTION INC,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000608C7D52C0000000200D504440,1421,0101000020110F00005C35D67E68685FC1866700170FE95241,40.6254005432129,-73.9616928100586,Brooklyn,A1,ALT 1 Enlargement,321584718,3179617,A1,1583000,true,0,12/2/2020,12/4/2021 12:00,1417,AVENUE J,314,BBM CONSTRUCTION CORP,MERCANTILE,6,17
0101000020E6100000000000C05A7E52C0000000C00D504440,1422,0101000020110F0000F41E4E0BC7695FC1DC930ACA0FE95241,40.6254196166992,-73.9742889404297,Brooklyn,NB,New Building,320910430,3425908,NB,1514484,false,10233,8/5/2020,3/1/2021 12:00,1050,EAST 3 STREET,312,KAIETEUR CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000C03B7E52C0000000200E504440,1423,0101000020110F000004E8356392695FC17816773510E95241,40.625431060791,-73.9723968505859,Brooklyn,A1,ALT 1 Enlargement,321930229,3170778,A1,595000,true,2777,7/7/2020,5/30/2021 12:00,1060,EAST 5TH STREET,312,TFJ CONTRACTING LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0777F52C0000000C00F504440,1424,0101000020110F0000860FDAEEAA6B5FC10605F80612E95241,40.6254806518555,-73.9916763305664,Brooklyn,NB,New Building,321667102,3424507,NB,949716,false,6417,1/29/2020,1/28/2021 12:00,1578,59TH STREET,312,M-A-C-HOME DESIGN AND CON,RESIDENTIAL: APARTMENT HOUSES,3,3
